#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
no_harbor_desc;¸Û¿Ú´å×¯ÔÊĞíĞ¡ĞÍÔËÊä´¬¼°Ã³Ò×´¬Ö»ÔÚ´Ë×¤¸Û¡¢Î¬»¤¡£;Un village portuaire permet d'accueillir et de réparer de petits bateaux de transport et de commerce.;In einer Siedlung mit Hafen können kleine Transport- und Handelsschiffe anlegen und instand gesetzt werden.;;Un pueblo portuario que permite amarrar y mantener pequeños transportes y buques comerciales.;;;;;;;;;x
no_fishing_village_1;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_2;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_3;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_4;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_5;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_6;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_7;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_8;Óæ´å;Village de pêcheurs;Fischerdorf;;Pueblo de pescadores;;;;;;;;;x
no_fishing_village_desc;ÓæÃñÀûÓÃ¸½½üË®ÓòÌá¹©¶îÍâµÄÊ³ÎïÔ´¡£;La pêche constitue une source de nourriture supplémentaire.;Fischer nutzen nahe gelegene Fischgründe zur Ergänzung des Nahrungsangebots.;;Los pescadores utilizan las aguas cercanas para proporcionar una fuente adicional de alimento.;;;;;;;;;x
no_felt_crafter_1;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_2;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_3;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_4;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_5;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_6;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_7;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_8;Æ¤½³;Fabrique de feutre;Filzmacher;;Artesano del fieltro;;;;;;;;;x
no_felt_crafter_desc;½«ÑòÃ«±ä³ÉÃ«Õ±£¬ÓÃÀ´ÖÆÒÂ»ò´î½¨Õ±ÕÊ.;On y transforme la laine en feutre pour fabriquer des vêtements ou des tentes.;Stellt aus Wolle Filz her, das zu Kleidung und Zelten weiterverarbeitet wird.;;Convierte la lana en fieltro para su uso en la ropa o la construcción de tiendas de campaña.;;;;;;;;;x
no_composite_bow_crafter_1;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_2;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_3;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_4;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_5;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_6;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_7;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_8;¸´ºÏ¹­;Arc composite;Kompositbogen;;Arco compuesto;;;;;;;;;x
no_composite_bow_crafter_desc;ÒÔÖñ¡¢ÊŞ½Ç¼°Æ¤½îÖÆ³ÉµÄĞ¡¸´ºÏ¹­×ã¹»Áé»î£¬ÔÚÂí±³ÉÏ¿É¸ßĞ§Ê¹ÓÃ¡£;Fabriqués en bambou, en corne et en tendons, ces petits arcs composites sont suffisamment maniables pour être utilisés ?cheval.;Die kurzen Kompositbögen, die aus Bambus, Horn und Sehnen hergestellt werden, sind so handlich, dass sie selbst während des Reitens eingesetzt werden können.;;Fabricado con bamb? cuerno y tendón, los pequeños arcos compuestos son lo suficientemente ágiles para ser utilizados eficazmente a caballo.;;;;;;;;;x
no_lamellar_armor_crafter_1;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_2;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_3;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_4;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_5;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_6;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_7;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_8;Ôı¼×½³;Fabrique d'armures lamellaires;Rüstungsmacher für Lamellenpanzer;;Artesano de armaduras laminares;;;;;;;;;x
no_lamellar_armor_crafter_desc;·½ĞÍ¸ïÆ¬ÒÔÏß´®ÆğÖÆ³ÉÒ»¸±¼áÊµµÄ»¤¼×¡£;Des morceaux de cuir rectangulaires cousus ensemble pour former une armure résistante.;Rechteckige Lederstreifen werden so zusammengesetzt, dass aus ihnen eine widerstandsfähige Rüstung entsteht.;;Piezas de cuero rectangulares entrelazadas para formar una sólida armadura.;;;;;;;;;x
no_ger_crafter_1;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_2;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_3;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_4;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_5;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_6;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_7;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_8;Õ±ÕÊ½³;Fabrique de yourtes;Ger-Macher;;Artesano de gers;;;;;;;;;x
no_ger_crafter_desc;²İÔ­ÉÏµÄ¾ÓÃñ´ó¶¼×¡ÔÚÃ«Õ±ÖÆ³ÉµÄñ·Â®Õ±ÕÊÖĞ¡£;La majorit?des habitations dans la steppe consistent en des huttes de feutre? les yourtes.;Die primäre Behausung der Steppenbewohner ist die Filzhütte, besser bekannt als Ger.;;La mayoría de las residencias en la estepa consisten en cabañas de fieltro conocidos como gers.;;;;;;;;;x
no_camel_breeder_1;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_2;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_3;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_4;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_5;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_6;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_7;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_8;ÂæÍÕËÇÑøÔ±;Éleveur de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_desc;ÂæÍÕËÇÑøÔ±È·±£½¡×³ÂæÍÕµÄ¹©Ó¦ÎÈ¶¨¡£;L'éleveur de chameaux fournit des chameaux en bonne sant?en permanence.;Die Kamelzüchter sorgen für eine verlässliche Versorgung mit kräftigen Kamelen.;;El criador de camellos se asegura que hay un suministro estable de camellos robustos.;;;;;;;;;x
no_minority_shrine_1;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_2;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_3;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_4;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_5;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_6;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_7;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_8;Òì½ÌÉñíè;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_desc;ÕâĞ©ÉñíèÓÃÓÚ¸ø²»Í¬ĞÅÑöµÄÈËÃÇÌá¹©»ú»á³ç°İÉñÁé¡£;Ces sanctuaires permettent au peuple de vénérer les divinités des autres religions.;An diesen Schreinen können Anhänger religiöser Minderheiten ihren Glauben praktizieren.;;Estos lugares sagrados dan la oportunidad a la gente de adorar deidades de religiones diferentes.;;;;;;;;;x
no_gathering_hall_1;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_2;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_3;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_4;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_5;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_6;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_7;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_8;²¿×å»áÕÊ;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_desc;ÓÎÄÁÁìµØÖĞ²»Í¬²¿×å¼äÌÖÂÛÄÚ²¿ÊÂÒËµÄ»áÒé³¡Ëù¡£;Un lieu de réunion pour les différents clans du royaume nomade. On y aborde divers sujets internes.;Ein Treffpunkt für die Vertreter der verschiedenen Klans, an dem interne Belange des Stammes diskutiert werden können.;;Un lugar de encuentro para que los diferentes clanes del ámbito nómada discutan diferentes varios asuntos internos.;;;;;;;;;x
no_airag_producer_1;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_2;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_3;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_4;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_5;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_6;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_7;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_8;’œÂí¹Ù;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_desc;°¢ÈÕ¸ñÊÇÓÃÂíÄÌÄğ³ÉµÄ¾Æ¡£;Il produit un breuvage légèrement alcoolis?tir?du lait de jument.;Ein schwach alkoholisches Getränk, hergestellt aus Stutenmilch.;;Una bebida alcohólica suave derivada de leche de yegua.;;;;;;;;;x
no_minter_1;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_2;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_3;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_4;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_5;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_6;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_7;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_8;Öı±Ò½³;Frappe de monnaie;Münzpräger;;Acuñador;;;;;;;;;x
no_minter_desc;µ±µØµÄÖı±ÒÒµÊ¹¸ü¶àµÄÃ³Ò×ÔÚÕâ¸öÊ¡·İ½øĞĞ¡£;Frapper une monnaie locale permet de développer le commerce dans le comt?;Das Prägen regionaler Münzen steigert das Handelsvolumen in der Provinz.;;La acuñación de monedas locales permite que se realice más comercio en la provincia.;;;;;;;;;x
no_camp_fortifications_1;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_2;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_3;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_4;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_5;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_6;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_7;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_8;Óª±¤;Camp fortifi?Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_desc;ÓªµØÖÜÎ§ÊúÆğÁËĞ¡ĞÍÆÁÕÏ£¬ÒÔ·ÀÇ¿µÁÈëÇÖ¡£;On a érig?de petites barricades autour du camp pour le protéger des bandits et des pillards.;Kleinere Barrikaden rings um das Lager bieten Schutz vor Banditen und Plünderern.;;Se han erigido pequeñas barricadas alrededor del campo para protegerlo de bandidos y ladrones.;;;;;;;;;x
no_elephant_camp_1;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_2;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_3;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_4;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_5;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_6;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_7;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_8;ÏóÓª;Camp ?éléphants;Elefantengehege;;Campamento de elefantes;;;;;;;;;x
no_elephant_camp_desc;ÓªÖĞµÄ´óÏóËæÊ±×¼±¸¼ÓÈë¾üÊÂÕ½ÒÛ¡£;Dans ce camp, on prépare les éléphants aux campagnes militaires.;In diesem Gehege werden Elefanten für den Einsatz im Krieg gehalten.;;En el campamento, los elefantes están preparados para tomar parte en las campañas militares.;;;;;;;;;x
STAT_VASSAL_LIMIT_DESC;ÄãµÄ·â³¼ÉÏÏŞ±íÊ¾Äã¿ÉÒÔÓµÓĞ¶àÉÙ²®¾ô»òÒÔÉÏ¼¶±ğµÄÖ±Êô·â³¼£¬µ«ÓÎÄÁ²¿×å²»¼ÆËãÔÚÄÚ¡£ÓµÓĞÌ«¶àÖ±Êô·â³¼½«»á¼õÉÙÄã´Ó·â³¼»ñµÃµÄË°ÊÕºÍÕ÷ÕÙ±ø£¬²¢ÇÒÔÚÄãËÀÊ±ÓĞ¿ÉÄÜÊ§È¥Ò»²¿·Ö·â³¼¡£;Le nombre limite de vassaux indique combien de vassaux directs de rang de comte au minimum vous pouvez avoir (les clans nomades ne sont pas comptabilisés). Avoir trop de vassaux directs peut affecter le montant d'impôts et la quantit?de troupes que vous obtenez d'eux et vous pouvez perdre le contrôle que vous avez sur eux ?leur mort.;Euer Vasallenlimit gibt an, wie viele Vasallen Ihr haben könnt. Maßgeblich sind Vasallen vom Rang Graf oder höher. Nomadenklans fallen nicht ins Gewicht. Falls Ihr über dem Maximum liegt, sinken das Steuer- und Truppenaufkommen und im Falle Eures Ablebens ist es möglich, dass Vasallen verloren gehen.;;El límite de vasallos indica cuántos vasallos directos se puede tener a nivel de conde o superior, excluyendo clanes nómadas. Tener muchos vasallos directos afectar?negativamente a la cantidad de impuestos y gravámenes que recibes de tus vasallos, y es posible que pierdas el control de tus vasallos con la muerte.;;;;;;;;;x
ENDGAME_TEXT_NOMADIC;Äã³ÉÎªÁËÓÎÄÁÁìµØµÄÍ³ÖÎÕß£¬Òò´Ë²»ÔÊĞí¼ÌĞøÓÎÏ·¡£;Vous êtes devenu le dirigeant d'un royaume nomade et n'êtes donc plus autoris??jouer.;Ihr seid Herrscher über ein Nomadenreich geworden und dürft deshalb das Spiel nicht mehr fortsetzen.;;Te has convertido en gobernante de un reino nómada y por lo tanto ya no puedes seguir jugando.;;;;;;;;;x
TT_BUILD_TRIBAL_HOLDINGS;ËùÓĞ¿Õ°×Ö±Ï½Áì¶¼»á»ñµÃÒ»¸ö§Y²¿ÂäµØ²ú§!\n;Tous les comtés vides du domaine recevront une §Ypropriét?tribale?\n;Alle leeren Provinzen der Domäne erhalten eine §YStammessiedlung?\n;;Todas las provincias de dominio vacías conseguirán un §YPosesión tribal?\n{Tribal holding?\n};;;;;;;;;x
TT_NEW_KHAN;³ÉÎª§Y[PrevPrev.GetName]§!µÄĞÂ¿Éº¹\n;Devient le nouveau khan de §Y[PrevPrev.GetName]?\n;Wird neuer Khan von §Y[PrevPrev.GetName]?\n;;Se convierte en el nuevo kan de §Y[PrevPrev.GetName]?\n;;;;;;;;;x
TT_KHAN_INDEPENDENCE;´Ó§Y[Prev.GetName]§!¶ÀÁ¢\n;Devient indépendant de §Y[Prev.GetName]?\n;Wird unabhängig von §Y[Prev.GetName]?\n;;Llega a ser independiente de §Y[Prev.GetName]?\n;;;;;;;;;x
adopt_tribalism;¶¨¾ÓÎª²¿Âä;Implanter la tribu;Als Stamm sesshaft werden;;Establecerse como tribu;;;;;;;;;x
adopt_tribalism_desc;ÎÒ¿ÉÑ¡ÔñÓÀ¾Ã¶¨¾ÓÎÒµÄ²¿Âä¡£;Je peux fixer ma tribu de manière permanente.;Ich kann beschließen, meinen Stamm permanent sesshaft werden zu lassen.;;Puedo elegir establecer a mi tribu permanentemente.;;;;;;;;;x
nomad_adopt_feudalism;¶¨¾ÓÎª·â½¨;Entrer en féodalit?Als Feudalgesellschaft sesshaft werden;;Establecerse como feudal;;;;;;;;;x
nomad_adopt_feudalism_named;ÓÚ[Root.GetName]¶¨¾Ó²¢²ÉÓÃ·â½¨ÖÆ¶È;Entrer en féodalit?en [Root.GetName];Als Feudalgesellschaft in [Root.GetName] sesshaft werden;;Establecerse como feudal en [Root.GetName];;;;;;;;;x
nomad_adopt_feudalism_desc;ÎÒ¿ÉÑ¡ÔñÅ×ÆúÓÎÄÁÉú»î£¬µ±Ò»Ãû·â½¨Í³ÖÎÕß¡£;Je peux abandonner mon mode de vie nomade et devenir un souverain féodal.;Ich kann beschließen, das Leben als Nomade aufzugeben und zu einem Feudalherrscher zu werden.;;Puedo decidir dejar mi estilo de vida nómada y convertirme en gobernante feudal.;;;;;;;;;x
CHRONICLE_ADOPTED_TRIBALISM;[From.GetDynName]×÷Îª²¿Âä¶¨¾ÓÓÚ[From.GetHerHis]½®ÓòÖĞ£¬Å×ÆúÁË¾ÉÓĞµÄÓÎÄÁÉú»î¡£;[From.GetDynName] a implant?une tribu dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und lie?sich als Stamm in [From.GetHerHis] Gebiet nieder.;;[From.GetDynName] se establecieron como una tribu en [From.GetHerHis] dominios, dejando atrás su vida nómada de ellos.;;;;;;;;;x
CHRONICLE_ADOPTED_IQTA;[From.GetDynName]ÓÚ[From.GetHerHis]½®ÓòÖĞ²ÉÈ¡ÁËÒÁ¿ËËşÖÆ£¬Å×ÆúÁË¾ÉÓĞµÄ²¿ÂäÉú»î¡£;[From.GetDynName] a adopt?un système d'iqta dans son domaine, abandonnant les anciennes coutumes tribales.;[From.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [From.GetHerHis] Gebiet.;;[From.GetDynName] adopt?un sistema Iqta en [From.GetHerHis] dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_FEUDALISM;[From.GetDynName]ÓÚ[From.GetHerHis]½®ÓòÖĞ²ÉÈ¡ÁË·â½¨ÖÆ£¬Å×ÆúÁË¾ÉÓĞµÄÓÎÄÁÉú»î¡£;[From.GetDynName] a adopt?un système féodal dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und lie?sich als Feudalherrscher in [From.GetHerHis] Gebiet nieder.;;[From.GetDynName] adopt?un sistema feudal en [From.GetHerHis]dominios, dejando atrás su vida nómada.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_IQTA;[From.GetDynName]ÓÚ[From.GetHerHis]½®ÓòÖĞ²ÉÈ¡ÁËÒÁ¿ËËşÖÆ£¬Å×ÆúÁË¾ÉÓĞµÄÓÎÄÁÉú»î¡£;[From.GetDynName] a adopt?un système d'iqta dans son domaine, abandonnant son mode de vie nomade.;[From.GetDynName] gab das Nomadendasein auf und übernahm das Iqtasystem in [From.GetHerHis] Gebiet.;;[From.GetDynName] adopt?un sistema Iqta en dominios de [From.GetHerHis], dejando atrás su vida nómada.;;;;;;;;;x
realm_has_fewer_holdings_than;ÁìµØÓµÓĞÉÙÓÚ§Y$NUM$?$TYPE$;Possède moins de §Y$NUM$? $TYPE$s dans son royaume;Hat weniger als §Y$NUM$? $TYPE$s im Reich;;Tiene menos de §Y$NUM$? $TYPE$s en el reino;;;;;;;;x
realm_has_more_holdings_than;ÁìµØÓµÓĞÖÁÉÙ§Y$NUM$?$TYPE$;Possède au moins §Y$NUM$? $TYPE$s dans son royaume;Hat mindestens §Y$NUM$? $TYPE$s im Reich;;Tiene por lo menos §Y$NUM$? $TYPE$ en reino;;;;;;;;x
has_fewer_holdings_than;Ö±Ï½ÁìÓµÓĞÉÙÓÚ§Y$NUM$?$TYPE$;Possède moins de §Y$NUM$? $TYPE$s dans son domaine;Hat weniger als §Y$NUM$? $TYPE$s in der Domäne;;Tiene menos de §Y$NUM$? $TYPE$s en el dominio;;;;;;;;x
has_more_holdings_than;Ö±Ï½ÁìÓµÓĞÖÁÉÙ§Y$NUM$?$TYPE$;Possède au moins §Y$NUM$? $TYPE$s dans son domaine;Hat mindestens §Y$NUM$? $TYPE$s in der Domäne;;Tiene por lo menos §Y$NUM$? $TYPE$ en el dominio;;;;;;;;x
EMPTY_PROVINCE;¿ÕÊ¡·İ;Province inoccupée;Leere Provinz;;Provincia vacía;;;;;;;;x
HOLDING_DIFF_LOWER_THAN;Ã¿$SECOND_LOCATION$µÄ§Y$SECOND_TYPE$?ÉÙÓÚ$FIRST_LOCATION$µÄ§Y$VAL$? §Y$FIRST_TYPE$?£¨ÏÖÓĞ$FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$?£©;Moins de §Y$VAL$? §Y$FIRST_TYPE$s? dans $FIRST_LOCATION$ par §Y$SECOND_TYPE$s? dans $SECOND_LOCATION$ (actuellement $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s?);Weniger als §Y$VAL$? §Y$FIRST_TYPE$s? in $FIRST_LOCATION$ pro §Y$SECOND_TYPE$s? in $SECOND_LOCATION$ (aktuell $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s?);;Menos de §Y$VAL$? §Y$FIRST_TYPE$s? en $FIRST_LOCATION$ a §Y$SECOND_TYPE$s? en $SECOND_LOCATION$ (de momento $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s?);;;;;;;;x
