#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_ALL_HELP_IS_APPRECIATED;¶ÔËùÓĞµÄ°ïÖú±íÊ¾¸ĞĞ»;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTDESC100161;ÎÒÇ×°®µÄÅóÓÑ£¬ÎÒ²»µÃ²»ÇëÇóÄú¼ÓÈëÎÒµÄÕ½Õù£¬¶Ô´ËÎÒ¸Ğµ½Ê®·ÖÍ´¿à¡£ÎÒ±ØĞë³ĞÈÏÕâ³¡Õ½Õù²¢²»ÈçÎÒËùÆÚÍûµØÄÇÃ´½øÕ¹Ë³Àû£¬Èç¹ûÄúÄÜ½èÓèÎÒÄúµÄ°ïÖú¡¢ÄúµÄ²¿¶ÓºÍÄúµÄ¹¥³ÇÆ÷Ğµ£¬ÎÒ½«Ê®·Ö¸Ğ¼¤£¡\n\nÂú»³Ï£ÍûÖ®Çé£¬\nÄãµÄÅóÓÑ£¬\n[From.GetTitledFirstName];M[Root.GetHerHis] ch[Root.GetBoyGirl] ami[Root.GetNoneE], cela me chagrine de vous demander de vous joindre ?ma guerre. Je dois vous avouer que la situation est plus critique que je ne l'avais imagin?et j'apprécierais beaucoup que vous m'envoyiez vos hommes et vos armes de siège.\n\nAvec tout mon respect,\nVotre ami[From.GetNoneE],\n[From.GetTitledFirstName];Mein teurer Freund, es schmerzt mich, Euch bitten zu müssen, meinem Krieg beizutreten. Ich muss zugeben, dass der Krieg nicht so voranschreitet, wie ich es gehofft hatte, und ich wäre Euch sehr dankbar, wenn Ihr mir Eure Hilfe, Eure Truppen und Eure Belagerungswaffen leihen würdet.\n\nMit hoffnungsvollen Grüßen,\nEuer Freund,\n[From.GetTitledFirstName];;Mi querido amigo, me duele tener que pedir que te unas a mi guerra. Debo confesar que la guerra no avanza tan bien como yo había esperado que lo haría, y realmente agradecería que me prestaras ayuda, tus tropas y tus armas de asedio. \n \nMis cordiales saludos esperanzados, \nTu amigo, \n[From.GetTitledFirstName];;;;;;;;;x
EVTOPTA100161;[Root.GetTitledFirstName]Ç°À´¾ÈÔ®£¡;[Root.GetTitledFirstName] ?la rescousse?;[Root.GetTitledFirstName] zur Rettung!!;;¡[Root.GetTitledFirstName] al rescate!;;;;;;;;;x
EVTTOOLTIP100163;Óä¿ìµØ½ÓÊÜËùÓĞ[This.GetSheHe]ÄÜµÃµ½µÄµÄ°ïÖú;accepte volontiers toute l'aide qui peut lui être proposée.;akzeptiert freudig alle Hilfe, die [This.GetSheHe] kriegen kann;;acepta de buen grado toda la ayuda que [This.GetSheHe] pueda dar;;;;;;;;;x
EVTOPTB100161;ÎÒ¿ÉÒÔËÍ¸ø[From.GetHerHim]Ò»Ğ©½ğÇ®×÷Îª´úÌæ;Je peux lui envoyer de l'argent, ?la place.;Ich kann [From.GetHerHim] stattdessen etwas Geld schicken;;Puedo enviarle [From.GetHerHim] algo de dinero en su lugar;;;;;;;;;x
EVTOPTC100161;´Ë¿ÌÎÒÎŞ·¨°ïÖú[From.GetHerHim];Je ne peux pas l'aider pour le moment.;Ich kann [From.GetHerHim] derzeit nicht behilflich sein;;No puedo ayudar a [From.GetHerHim] en este momento;;;;;;;;;x
EVTTOOLTIP100164;ÒòÎª[Root.GetTitledFirstName]ÎŞ·¨°ïÖú[This.GetHerHim]¶ø¸Ğµ½Ê§Íû;est déçu de ne pas avoir reçu l'aide de [Root.GetTitledFirstName].;ist enttäuscht, dass [Root.GetTitledFirstName] [This.GetHerHim] nicht helfen konnte;;Est?decepcionado de que [Root.GetTitledFirstName] no pueda ayudarle;;;;;;;;;x
EVTDESC100162;Ç×°®µÄ[Root.GetTitledFirstName]£¬ÎÒ´ÓÎ´Ïë¹ıÓĞÒ»ÌìÎÒ»á¸ĞÊÜµ½ÏòÅóÓÑÇëÇó×Ê½ğ°ïÖúµÄĞß³Ü£¬µ«Õâ³¡Õ½Õù¾Í¿ìÒªÕ¥¸ÉÎÒµÄ¹ú¿â¡£ÎÒÒÔÅóÓÑµÄÉí·İ¿ÒÇóÄúÌá¹©ÎÒÒ»±Ê×Ê½ğÖ§³Ö£¬ÕâÑùÎÒ¾ÍÄÜÓ®µÃÕâ³¡Õ½Õù£¡\n\nÔ¤ÏÈÖÂÒÔÎÒ×îÉîµÄ¸ĞĞ»£¬\nÄãµÄÅóÓÑ£¬\n[From.GetTitledFirstName];Ch[Root.GetBoyGirl] [Root.GetTitledFirstName], jamais je n'aurais cru devoir tomber aussi bas et demander une aide financière ?un[Root.GetNoneE] ami[Root.GetNoneE], mais la guerre a vid?mes coffres dans leur quasi-totalit? Je vous implore, en tant qu'ami[Root.GetNoneE], de m'envoyer une petite somme d'or pour m'aider ?remporter cette guerre?\n\nJe vous remercie d'avance,\nVotre ami[From.GetNoneE],\n[From.GetTitledFirstName];"Lieber [Root.GetTitledFirstName], ich hätte niemals gedacht, ich würde die Scham fühlen müssen, einen Freund um finanzielle Hilfe bitten zu müssen - doch dieser Krieg droht meine Truhen auszutrocknen. Ich flehe Euch, von einem Freund zum Anderen, um ein kleines finanzielles Geschenk an, sodass ich diesen Krieg gewinnen kann!\n\nMit meiner tiefsten Dankbarkeit im Voraus\nEuer Freund,\n[From.GetTitledFirstName]";;Estimado [Root.GetTitledFirstName], nunca pens?que iba a sentir la vergüenza de pedirle a un amigo un poco de ayuda económica, pero esta guerra amenaza con dejar mis arcas secas. Yo te imploro, de amigo a amigo, ¡un pequeño regalo monetario para que pueda ganar esta guerra! \n\nCon mi más profundo agradecimiento de antemano \nTu amigo, \n[From.GetTitledFirstName];;;;;;;;;x
EVTOPTA100162;ÎÒÏ£ÍûÕâÒ»Ğ¡±ÊÇ®ÄÜ¹»°ïÖú[From.GetHerHim]Ó®µÃÕâ³¡Õ½Õù£¡;J'espère que cette petite somme l'aidera ?remporter la guerre?;Ich hoffe, diese kleine Summe wird [From.GetHerHim] helfen, diesen Krieg zu gewinnen!;;¡Espero que esta pequeña suma ayude a [From.GetHerHim] ganar la guerra!;;;;;;;;;x
EVTOPTB100162;Èç¹ûÕâ³¡Õ½Õù½øĞĞµÃ²¢²»Ë³Àû£¬ÎÒ×îºÃ¼ÓÈë[From.GetHerHim]µÄÕ½Õù£¡;Si la situation est aussi critique, je ferais bien de m'allier ?[From.GetHerselfHimself]?;Wenn der Krieg so schlecht vorangeht, sollte ich [From.GetHerHim] besser helfen!;;Si la guerra est?yendo tan mal, mejor unirme a [From.GetHerHim]!;;;;;;;;;x
EVTOPTC100162;ÎÒÊøÊÖÊø½Å£¬ÎŞ·¨Îª[From.GetHerHim]×öÈÎºÎÊÂÇé;J'ai les mains nouées, je ne peux rien faire pour [From.GetHerselfHimself].;Mir sind die Hände gebunden, doch es gibt nichts, was ich für [From.GetHerHim] tun kann;;Mis manos están atadas, no hay nada que pueda hacer por [From.GetHerHim];;;;;;;;;x
EVTDESC100163;ÎÒĞ´¸ø[From.GetTitledFirstName]µÄĞÅ¼ş¿ÉÄÜÒÑ¾­ÓÉÓÚ¸÷ÖÖÔ­Òò¶ø±»ÒÅÊ§£¬ËµÊµ»°£¬ÓĞÊ±ÎÒµÄÈ·Ï£ÍûÈç´Ë¡£²»µÃ²»ÇëÇóÅóÓÑ¸øÓèÔ®ÖúµÄĞß³Ü¸ĞÒ»Ö±ÔÚÕÛÄ¥×ÅÎÒ£¬Ö±µ½ÓĞÒ»ÌìÎÒµÃµ½ÁË[From.GetTitledFirstName]µÄ»Ø¸´¡­¡­;La lettre que j'ai envoyée ?[From.GetTitledFirstName] aurait pu se perdre et parfois, j'ai souhait?du plus profond de mon cœur que ce soit le cas. La honte d'avoir d?demander de l'aide ?un ami m'a rong?jusqu'?ce que je reçoive la réponse de [From.GetTitledFirstName]...;"Mein Brief an [From.GetTitledFirstName] hätte auf verschiedenste Arten verloren gehen können - manchmal wünschte ich auch dies wäre der Fall. Die Scham, einen Freund um Hilfe bitten zu müssen, nagte an mir, bis ich [From.GetTitledFirstName]s Antwort erhielt...";;Mi carta a [From.GetTitledFirstName] podría haberse perdido de numerosas formas y, en verdad, a veces he querido que pasara. La vergüenza de tener que pedir ayuda a un amigo me atormentaba hasta que me dieron la respuesta de [From.GetTitledFirstName]  ?;;;;;;;;;x
EVTOPTA100163;¡­¡­[From.GetSheHe]¼ÓÈëÁËÎÒµÄÕ½Õù£¡;... [From.GetSheHe] a rejoint la guerre?;...[From.GetSheHe] ist dem krieg beigetreten!;;... ¡[From.GetSheHe] se uni?a mi guerra!;;;;;;;;;x
EVTOPTB100163;¡­¡­ÎªÎÒµÄ²¿¶ÓÌá¹©×Ê½ğ£¡;... m'a envoy?de l'argent pour mes troupes?;…hat mir Geld für Truppen geschickt!;;... ¡Me envi?el dinero para las tropas!;;;;;;;;;x
EVTDESC100164;Ç×°®µÄ[From.GetTitledFirstName]£¬ÎªÁË¶ÔÎÒµÄ¼ÒÍ¥ºÍ·â³¼ÃÇ¸ºÔğ£¬´Ë¿ÌÎÒ²»ÄÜ°ïÖúÄã¡£ÎÒÏ£ÍûÊ¤ÀûµÄÌìÆ½½«»áÏòÄãÒ»±ßÇãĞ±²¢ÇÒ×£Ô¸ÄãÄÜºÜ¿ìÓ®µÃÕâ³¡Õ½Õù¡£\n\nÏ£ÍûÄãÄÜÀí½â£¬\nÄãµÄÅóÓÑ£¬\n[From.GetTitledFirstName];M[Root.GetHerHis] ch[Root.GetBoyGirl] [Root.GetTitledFirstName], les responsabilités qui me lient ?ma famille et ?mes vassaux m'empêchent de vous venir en aide pour le moment. J'espère que la situation tournera en votre faveur et je souhaite que vous remportiez la guerre rapidement.\n\nDans l'espoir que vous me comprendrez,\nVotre ami[From.GetNoneE],\n[From.GetTitledFirstName];Lieber [From.GetTitledFirstName], meine Verantwortung, meiner Familie und meinen Vasallen gegenüber, erlaubt es mir nicht, Euch in diesem Moment behilflich zu sein. Ich hoffe, der Krieg wird sich zu Euren Gunsten wenden und wünsche Euch, dass Ihr den Krieg schnell gewinnt.\n\nMit der Hoffnung auf Verständnis,\nEuer Freund,\n[From.GetTitledFirstName];;Estimado [From.GetTitledFirstName], mis deberes para con mi familia y mis vasallos no me permiten ayudarte en este momento. Espero que la guerra se torne en tu favor y deseo que puedas ganar la guerra rápidamente. \n\nEsperando tu comprensión,\nTu amigo, \n[From.GetTitledFirstName];;;;;;;;;x
EVTOPTA100164;ÎÒ»á×Ô¼ºÏë°ì·¨µÄ£¬ËäÈ»ÎÒÒ²²»ÖªµÀÄÜÒÔºÎÖÖ·½Ê½¡­¡­;Je vais devoir me débrouiller autrement...;Ich werde es irgendwie schaffen?;Ya me las arreglar?de alguna manera ...;;;;;;;;;x
EVTDESC100170;ÎÒÊÔÍ¼ÒÔ'ÎÒµÄÅóÓÑµÄÅóÓÑ¾ÍÊÇÎÒµÄÅóÓÑ'×÷ÎªÎÒµÄÈËÉúĞÅÌõ, ÓĞÊ±ºòÕâ²¢²»À§ÄÑ. Ò»Î»ÅóÓÑµÄÅóÓÑ±»Òı¼ö¸øÎÒ, ÎÒÁ¢¿Ì¾Í¸Ğ¾õµ½ÎÒÓëÕâÎ»Ä°ÉúÈË¼ä´æÔÚÄ³ÖÖÁªÏµ...;Les amis de mes amis sont mes amis, c'est une devise que j'essaie d'appliquer au quotidien et parfois, c'est une vérit?simple. Un ami d'un ami m'a ét?présent?et j'ai immédiatement senti que le courant passait, avec cet étranger...;"Der Freund eines Freundes ist mein Freund - ein Motto, nach dem ich zu leben versuche - und eine einfache Wahrheit. Ein Freund eines Freundes wurde mir vorgestellt und ich fühlte sofort eine Art Verbindung mit diesem Fremden...";;El amigo de un amigo es mi amigo - un lema por el que trato de vivir y en ocasiones eso es una verdad sencilla. Un amigo de un amigo se present?e inmediatamente sent?una especie de conexión con este extraño ...;;;;;;;;;x
EVTOPTA100170;¡­¡­ÎÒÏ£ÍûÎÒÃÇÄÜ¹»³ÉÎªÅóÓÑ£¡;... J'espère que nous serons amis?;…ich hoffe, dass wir Freunde werden!;;... As?que espero que seamos amigos!;;;;;;;;;x
EVTTOOLTIP100171;[Root.GetTitledFirstName]Ï£Íû[Root.GetSheHe]ºÍ[friends_friend.GetTitledFirstName]»á³ÉÎªÅóÓÑ;[Root.GetTitledFirstName] espère se lier d'amiti?avec [friends_friend.GetTitledFirstName].;[Root.GetTitledFirstName] hofft, dass [Root.GetSheHe] und [friends_friend.GetTitledFirstName] Freunde werden;;[Root.GetTitledFirstName] espera que [Root.GetSheHe] y [friends_friend.GetTitledFirstName] se conviertan en amigos;;;;;;;;;x
EVTTOOLTIP100172;[Root.GetTitledFirstName]µÄÅóÓÑ[my_friend.GetTitledFirstName]ÀÖ¼û[my_friend.GetHerHis]ÅóÓÑÏà»¥Ö®¼ä³ÉÎªÅóÓÑ;[my_friend.GetTitledFirstName], l'ami de [Root.GetTitledFirstName], est heureux que ses amis aient sympathis?;[Root.GetTitledFirstName]s Freund [my_friend.GetTitledFirstName] ist froh, dass [my_friend.GetHerHis] Freunde Freunde sind;;El amigo de [Root.GetTitledFirstName], [my_friend.GetTitledFirstName] se alegra que sus amigos sean amigos;;;;;;;;;x
EVTOPTB100170;¡­¡­µ«½ö½öÒòÎªÎÒÃÇÓµÓĞ¹²Í¬µÄÅóÓÑ²¢²»ÒâÎ¶×ÅÎÒÃÇ¾ÍÄÜ¹»³ÉÎªÅóÓÑ;... Une amiti?en commun n'implique pas que nous devons nous entendre.;…aber nur, weil wir einen gemeinsamen Freund haben heißt nicht, dass wir Freunde sein können;;... Pero sólo porque compartamos un amigo no significa que podamos ser amigos;;;;;;;;;x
EVTTOOLTIP100173;[Root.GetTitledFirstName]²»Ô¸ÒâÓë[This.GetTitledFirstName]³ÉÎªÅóÓÑ£¬ÕâÁî[This.GetHerHim]¸Ğµ½Ê§Íû;La mauvaise volont?de [Root.GetTitledFirstName] ?sympathiser avec [This.GetTitledFirstName] l'agace.;[Root.GetTitledFirstName]s Widerwillen, Freundschaft mit [This.GetTitledFirstName] zu schließen, erschüttert [This.GetHerHim];;La falta de voluntad de [Root.GetTitledFirstName] para hacerse amigo de [This.GetTitledFirstName] le enfada;;;;;;;;;x
EVTDESC100171;µ±³õÎÒÒı¼öÎÒµÄÅóÓÑ¸ø[From.GetTitledFirstName]Ê±ÎÒÔø±§ÒÔ¼«´óµÄÏ£Íû¡£ÎÒÏ£ÍûËûÃÇºÜ¿ì¾ÍÄÜ³ÉÎªÅóÓÑ£¬ÕâÑùÎÒÃÇÈı¸öÈË¾ÍÄÜ¹»Ò»ÆğÍæË£¡£;Quand j'ai présent?mon ami ?[From.GetTitledFirstName], j'espérais qu'ils se lieraient rapidement d'amiti? pour que nous puissions passer des moments agréables, tous les trois.;Als ich meinen Freund [From.GetTitledFirstName] vorstellte, hatte ich große Hoffnungen. Ich hoffte, dass sie schnell Freunde bekommen würden, sodass wir Zeit miteinander verbringen könnten - wir alle drei.;;Cuando present?a [From.GetTitledFirstName] a mi amigo tenía grandes esperanzas. Esperaba que se convertieran en buenos amigos, para que los tres pudiéramos pasar tiempo juntos.;;;;;;;;;x
EVTOPTA100171;Ì«Ôã¸âÁË£¬[From.GetTitledFirstName]²¢²»Ï²»¶ÎÒµÄÅóÓÑ;C'est dommage.;Zu schade, dass [From.GetTitledFirstName] meinen Freund nicht leiden konnte;;Lástima que a [From.GetTitledFirstName] no le gustara mi amigo;;;;;;;;;x
EVTTOOLTIPA100171;[Root.GetTitledFirstName]µÄÅóÓÑ[This.GetTitledFirstName]ÏÂ¶¨¾öĞÄ²»Àí»á[From.GetTitledFirstName];[This.GetTitledFirstName], l'ami de [Root.GetTitledFirstName], a décid?d'ignorer [From.GetTitledFirstName].;[Root.GetTitledFirstName]s Freund [This.GetTitledFirstName] entschied sich dazu, [From.GetTitledFirstName] zu ignorieren;;El amigo de [Root.GetTitledFirstName], [This.GetTitledFirstName] decidi?hacer caso omiso de [From.GetTitledFirstName];;;;;;;;;x
EVTOPTB100171;[From.GetTitledFirstName]ºÍÎÒµÄÅóÓÑÏà´¦Ê®·ÖÓä¿ì£¡;[From.GetTitledFirstName] et mon ami ont pass?un très bon moment ensemble?;[From.GetTitledFirstName] und mein Freund hatten eine schöne Zeit zusammen!;;¡[From.GetTitledFirstName] y mi amigo se lo pasaron muy bien juntos!;;;;;;;;;x
EVTDESC100172;[From.GetTitledFirstName]ÓÉÒ»Î»¹²Í¬µÄÅóÓÑ½éÉÜºÍÎÒÈÏÊ¶£¬ÎÒÃÇÌ¸ÂÛÁËºÜ³¤Ê±¼ä.ÎÒÃÇÓĞÒ»Ğ©·ÖÆçºÍÕùÂÛ£¬µ«ÊÇÎÒÃÇ´ï³É¹²Ê¶Ö®ºó£¬ÎÒ¾Í¿ªÊ¼ÏíÊÜÌ¸»°. [From.GetTitledFirstName]¿´ÉÏÈ¥ÊÇÒ»¸öÏàµ±²»´íµÄÈËÄØ¡£;[From.GetTitledFirstName] m'a ét?présent?par un ami commun et nous avons discut? Nous sommes différents et avons eu quelques désaccords puis nous nous sommes trouvés des points communs et j'ai pass?un moment agréable. [From.GetTitledFirstName] semble être une personne honorable.;[From.GetTitledFirstName] wurde von einem gemeinsamen Freund vorgestellt und wir redeten eine Weile gemeinsam. Wir hatten unsere Differenzen und Streitigkeiten, doch dann fanden wir Gemeinsamkeiten und ich hatte Spa?daran. [From.GetTitledFirstName] scheint eine anständige Person zu sein.;;[From.GetTitledFirstName] me fue presentado por un amigo en común y hablamos durante bastante tiempo. Tuvimos nuestras diferencias y alguna discusión, entonces encontramos un terreno común, seguro y empec?a divertirme. [From.GetTitledFirstName] parece una persona decente.;;;;;;;;;x
EVTOPTA100172;ÎÒ²¢²»½éÒâÓĞ¸ü¶àµÄÓë[From.GetTitledFirstName]µÄÌ¸»°»ú»á;Pourquoi ne pas rediscuter avec [From.GetTitledFirstName]?;Ich hätte nichts dagegen, noch etwas länger mit [From.GetTitledFirstName] zu sprechen;;No me importaría hablar con [From.GetTitledFirstName] un poco más;;;;;;;;;x
EVTTOOLTIPA100174;[Root.GetTitledFirstName]ºÍ[This.GetTitledFirstName]´ÓÄ°ÉúÈË±ä³ÉÅóÓÑ;[Root.GetTitledFirstName] et [This.GetTitledFirstName] sont passés du statut d'inconnus ?celui d'amis.;Aus den Fremden, [Root.GetTitledFirstName] und [This.GetTitledFirstName], wurden Freunde;;[Root.GetTitledFirstName] y [This.GetTitledFirstName] pasaron de ser extraños a ser amigos;;;;;;;;;x
EVTOPTB100172;ÎÒ²»Ï²»¶[From.GetHerHis]¹Ûµã£¬ÎÒÒ²²»Ï²»¶[From.GetHerHim]£¡;Je n'aime pas ses opinions ni ne l'apprécie?;Ich kann weder [From.GetHerHis] Ansichten, noch [From.GetHerHim] leiden!;;¡No me gustan sus opiniones, ni me gusta [From.GetHerHim]!;;;;;;;;;x
EVTTOOLTIP100175;[Root.GetTitledFirstName]ºÍ[This.GetTitledFirstName]´ÓÄ°ÉúÈË±ä³ÉµĞÈË;[Root.GetTitledFirstName] et [This.GetTitledFirstName] sont passés du statut d'étrangers ?celui de rivaux.;Aus den Fremden, [Root.GetTitledFirstName] und [This.GetTitledFirstName], wurden Rivalen;;[Root.GetTitledFirstName] y [This.GetTitledFirstName] pasaron de ser extraños a rivales;;;;;;;;;x
EVTOPTC100172;ËäÈ»[From.GetManWoman]ÊÇ¸öºÃÈË£¬µ«ÎÒ²¢²»ÏëÓë[From.GetHerHim]³ÉÎªÅóÓÑ;C'était agréable, mais je n'en voudrais pas comme ami[From.GetNoneE].;Eine netter [From.GetManWoman], aber ich würde [From.GetHerHim] nicht als Freund haben wollen;;Un [From.GetManWoman] agradable, pero [From.GetHerHim] no me gusta como amigo;;;;;;;;;x
EVTTOOLTIPB100174;½ñÌì£¬[Root.GetTitledFirstName]ºÍ[This.GetTitledFirstName]¼ä²¢Ã»ÓĞ²úÉúÓÑÒê;[Root.GetTitledFirstName] et [This.GetTitledFirstName] ne se sont pas liés d'amiti?;An diesem Tag entstand keine Freundschaft zwischen [Root.GetTitledFirstName] und [This.GetTitledFirstName];;Ninguna amistad naci?entre [Root.GetTitledFirstName] y [This.GetTitledFirstName] el día de hoy;;;;;;;;;x
EVTDESC100173;ÔÚÎÒÓë[From.GetTitledFirstName]½»Ì¸ºó£¬ÎÒ·¢ÏÖÎÒÃÇÖ®¼ä¼¸ºõºÁÎŞ¹²Í¨Ö®´¦¡¢¶øÇÒ[From.GetSheHe]ÊÇÒ»¸öÊ®·ÖÁîÈËÌÖÑáµÄ[From.GetManWoman]£¬ÎÒÔÙÒ²²»ÏëÓë[From.GetTitledFirstName]Ò»Æğ×öÈÎºÎÊÂ£¡ËäÈ»ÎÒÃÇµÄ¹²Í¬ºÃÓÑ²¢²»¸ßĞË£¬µ«ÄÜ¹»Àí½âÎÒÓÀÔ¶Ò²²»¿ÉÄÜÓë[From.GetTitledFirstName]³ÉÎªÅóÓÑ¡£;Après avoir discut?avec [From.GetTitledFirstName] et découvert que nous n'avions quasiment rien en commun et que c'était une personne horrible, j'ai décid?de ne plus jamais lui parler? Ma décision a attrist?notre ami commun mais il a compris que je ne sympathiserais jamais avec [From.GetTitledFirstName]. ;Nachdem ich mit [From.GetTitledFirstName] gesprochen und herausgefunden hatte, dass wir rein gar nichts gemeinsam hatten, und dass [From.GetSheHe] eine schreckliche [From.GetManWoman] war, wollte ich mit [From.GetTitledFirstName] nicht mehr etwas zu tun haben! Unser gemeinsamer Freund war nicht glücklich darüber, doch er verstand, dass ich mit [From.GetTitledFirstName] niemals befreundet sein würde.;;Después de hablar con [From.GetTitledFirstName] y descubrir que no teníamos casi nada en común y que [From.GetSheHe] era un [From.GetManWoman] horrible , ¡yo no quería tener nada que ver con [From.GetTitledFirstName] nunca más! Nuestro amigo común no estaba contento, pero comprend?que no volvería a ser amigo de [From.GetTitledFirstName].;;;;;;;;;x
EVTOPTA100173;ÔÙÒ²²»ÒªÒı¼öÄãµÄ¡°ºÃÅóÓÑ¡±¸øÎÒÁË£¡;Ne me présente plus jamais l'un de tes amis?;"Stelle mich nie wieder einem anderen deiner ""Freunde"" vor!";;¡No me present?a otro de sus 'amigos' nunca más!;;;;;;;;;x
EVTDESC100174;ËäÈ»ÎÒÃÇ¼äÓĞĞ©ÒìÒé¡¢ÓĞĞ©ÕùÂÛ£¬µ«Ò»µ©ÎÒÃÇ´ï³É¹²Ê¶ÒÔºó£¬ÎÒÕæµÄºÜÏíÊÜÓë[From.GetTitledFirstName]¼äµÄÌ¸»°¡£ÎÒÒ»¶¨²»ÄÜÍü¼Ç¸ĞĞ»ÎÒµÄÅóÓÑ°ÑÎÒÒı¼ö¸ø[From.GetTitledFirstName]£¬ÎÒÒÑ¾­ºÜ¾ÃÃ»ÓĞÓöµ½Ò»¸öÕâÃ´ÓĞÈ¤µÄ[From.GetManWoman]£¡;Nous avons eu quelques désaccords et accrochages mais une fois que nous avons découvert nos points communs, j'ai vraiment aim?discuter avec [From.GetTitledFirstName]. Il faudra que je remercie notre ami commun de m'avoir présent?[From.GetTitledFirstName] car cela faisait longtemps que je n'avais pas eu d'échange aussi intéressant.;"Wir hatten ein paar Differenzen und Streitereien, doch als wir auf Gemeinsamkeiten stießen, genoss ich es tatsächlich, mich mit [From.GetTitledFirstName] zu unterhalten. Ich sollte daran denken, meinem Freund zu danken, dass er mich [From.GetTitledFirstName] vorgestellt hat - es ist schon eine ganze Weile her, dass ich so einen [From.GetManWoman] gefunden habe!";;Hemos tenido algunos desacuerdos y algunas discusiones, pero una vez que llegamos a un punto común, reconozco que me gust?mucho hablar con [From.GetTitledFirstName]. Agradezco a mi amigo el haberme presentado a [From.GetTitledFirstName], hace mucho tiempo que no encontraba a un [From.GetManWoman] tan interesante!;;;;;;;;;x
EVTOPTA100174;ÅóÓÑÒ»ÉúÒ»Æë×ß£¬[From.GetTitledFirstName]£¬ÄãÔõÃ´ËµÄØ£¿;Amis pour la vie, [From.GetTitledFirstName], qu'en dites-vous?;Freunde für immer, oder was sagt Ihr, [From.GetTitledFirstName]?;;Amigos para siempre, o ¿qu?es lo que opina, [From.GetTitledFirstName]?;;;;;;;;;x
EVTOPTB100174;[From.GetTitledFirstName]²¢²»ÈÏÎªÎÒÃÇ¿ÉÒÔ³ÉÎªÅóÓÑ;[From.GetTitledFirstName] estime que nous ne deviendrons jamais amis.;[From.GetTitledFirstName] dachte nicht, dass wir Freunde werden könnten;;[From.GetTitledFirstName] no cree que podamos llegar a ser amigos;;;;;;;;;x
opinion_rejected_friend;¾Ü¾øÎÒµÄÓÑÒê;A rejet?mon amiti?Zurückgewiesene Freundschaft;;Rechaz?mi amistad;;;;;;;;;x
EVTDESC100175;ÎÒ¶¼²»Çå³şÊ²Ã´Ê±ºò¿ªÊ¼ÌÖÑá[From.GetTitledFirstName]£¬µ«¿Ï¶¨ÊÇ´Ó[From.GetSheHe]²»Í¬ÒâÎÒ¶Ô´ıÅ©ÃñµÄ·½Ê½Ê±¿ªÊ¼µÄ¡£ÎÒÃÇ¼ä½»Ì¸Ô½¶à£¬ÎÒ¾ÍÔ½²»Ï²»¶[From.GetTitledFirstName]£¬ÎÒÒÑ¾­ÊÜ¹»ÁË£¡ÎÒÃÇÓÀÔ¶¶¼²»ÄÜ³ÉÎªÅóÓÑ£¬Ö»ÄÜ³ÉÎª³ğµĞ£¡;J'ignore quand [From.GetTitledFirstName] a commenc??me répugner, sans doute lorsqu'[From.GetSheHe] a rejet?en bloc mon opinion quant ?la façon dont devraient être traités les paysans. Plus nous parlions, moins j'appréciais [From.GetTitledFirstName]? Une chose est sûre, nous ne serons jamais amis?;Ich wei?nicht wann ich begann [From.GetTitledFirstName] abzulehnen, doch es muss gewesen sein, als [From.GetSheHe] uneins mit mir war, wie man seine Bauern behandeln sollte. Je länger wir sprachen, desto weniger konnte ich [From.GetTitledFirstName] leiden und genug ist genug! Wir würden niemals Freunde sein, nur Rivalen.;;No s?cuando empec?a tener aversión hacia [From.GetTitledFirstName], pero debe haber sido cuando [From.GetSheHe] no estuvo de acuerdo conmigo acerca de cómo deben ser tratados los campesinos. ¡Cuanto más hablabamos, menos me gustaba [From.GetTitledFirstName] ya era suficiente! Nunca seríamos amigos, solamente rivales.;;;;;;;;;x
EVTOPTA100175;ÎÒ²»Ï²»¶Äã£¬ÎÒÒ»µã¶¼²»Ï²»¶Äã£¬[From.GetTitledFirstName]£¡;Je ne vous apprécie pas du tout, je vous déteste même, [From.GetTitledFirstName]?;Ich mag Euch nicht, ich mag Euch ganz und gar nicht, [From.GetTitledFirstName]!;;No me gustas, no me gustas nada [From.GetTitledFirstName]!;;;;;;;;;x
