#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! ¿ÉÒÔ¸ºµ£ [GetHerHis] ×Ô¼ºµÄÊê½ğ;§Y[GetTitledFirstName]? peut payer sa propre rançon;§Y[GetTitledFirstName]? Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]? puede permitirse su propio rescate;;;;;;;;;x
EVTDESC_SoA_5028;ÔÚÎª³¯Ê¥Õß×¼±¸µÄÂÃµêÀï£¬Äã×öÁËÒ»¸öÃÀÃîµÄÃÎ¡£ÄãĞĞ×ßÔÚÂúÊÇÌìô¥ºÍ×ÔÈ»ÆøÏ¢µÄÃ¯ÃÜµÄÊ÷ÁÖÖĞ¡£Ğ¡ËÉÊó´ÓµÀÂ·¼ä´©¹ı£¬Äñ¶ùÔÚÊ÷Ä¾ÉÏ¸è³ª¡£Äã¼ÌĞø´©Ô½ÕâÆ¬Ê÷ÁÖ£¬Î¶µÀÁËÒ»ÕóĞÂÆæ¶øÓÖÊìÏ¤µÄÎ¶µÀ¡£ÄãËµ²»³öÕâÊÇÊ²Ã´£¬²»¹ıÕâÊÇÄãËùÊìÏ¤µÄÄ³Ñù¶«Î÷£¬ÖØÒªµÄ¶«Î÷¡­¡­àÅ¡­¡­¶ÔÁË£¬ÕâÊÇ¡­¡­ÕâÊÇ¡­¡­»ğÔÖ£¡ÄãÍ»È»ÇåĞÑ¹ıÀ´¡£·¿¼äÒì³£Ñ×ÈÈ£¬ÄãÄÜÌıµ½»ğÑæàèÅ¾µÄÉùÏì£¬ËæÖ®¶øÀ´µÄÊÇÈËÃÇµÄ¼â½Ğ¡£Ã»´í£¬ÂÃµê×Å»ğÁË£¡;Endormi[Root.GetNoneE] ?l'auberge des pèlerins, vous faites un rêve magnifique. Vous marchez dans une forêt dense et remplie des bruits et des senteurs de la nature. De petits écureuils courent devant vous et des oiseaux chantent dans les arbres. Vous continuez ?marcher quand vous remarquez une odeur nouvelle, ?la fois étrange et familière. Vous ne parvenez cependant pas ?l'identifier. Hmm... Pourtant, vous la connaissez, cette odeur, vous la connaissez même bien... Hmm... oui, c'est... c'est... le feu? Vous vous réveillez instantanément. On étouffe dans la chambre, vous entendez le bruit des flammes qui crépitent et, un instant plus tard, les cris des gens qui hurlent. L'auberge est en feu?;Ihr schlaft in einer Herberge und habt einen schönen Traum. Ihr wandelt durch einen dichten Wald und genießt die Klänge und Düfte der Natur. Eichhörnchen hüpfen vor Euch auf dem Weg, Vögel singen in  den Bäumen. Ihr geht weiter und plötzlich nehmt Ihr einen neuen, aber bekannten Geruch wahr. Was ist das blo?  Ja, doch... das ist Rauch! Sofort seid Ihr hellwach. Es ist hei?im Zimmer, Ihr hört das Prasseln der Flammen und gleich darauf schreiende Menschen. Die Herberge brennt! ;;Mientras duermes en el albergue de los peregrinos, tienes un bonito sueño. Caminas por un bosque frondoso, lleno de los maravillosos sonidos y aromas de la naturaleza. Unas pequeñas ardillas se cruzan en tu camino y los pájaros cantan en lo alto de los árboles. Sigues caminando por el bosque cuando notas un olor nuevo y extraño, pero familiar. Sin embargo, no puedes determinar qu?es. Mmm, es algo que deberías identificar, algo importante... Mmm... s? es... es... ¡fuego! Te despiertas al instante. En la habitación hace calor, puedes oír el crepitar de las llamas y, un momento después, oyes también gritos. ¡El albergue est?en llamas!;;;;;;;;;x
EVTOPTA_SoA_5028;°ïÖúÆËÃğ»ğÔÖ£¡;Aidons ?éteindre le feu?;Helft beim Löschen!;;¡Ayudar a apagarlo!;;;;;;;;;x
EVTOPTB_SoA_5028;±£»¤Äã×Ô¼º£¬ÈÃ±ğÈËÀ´´¦Àí»ğÔÖ¡£;Mettons-nous en sécurit?et laissons-les s'occuper de leur problème.;Bringt Euch in Sicherheit und überlasst das Löschen anderen.;;Salvarte a ti mismo y dejar que los demás se encarguen.;;;;;;;;;x
EVTDESC_SoA_5029;ÈËÃÇ¶¼ËµÕâÌõÂ··¨ÍøÄÑ¼°£¬µ«Äã»¹ÊÇ¾õµÃÅöÉÏÕâÖÖÇé¿öÊµÔÚÌ«µ¹Ã¹ÁË¡£Ò»´ó»ïÎä×°ºÃµÄÇ¿µÁÎ§×¡ÁËÄã£¬ÒªÄã¸øËûÃÇµã¡°ÂòÂ·Ç®¡±²Å¿Ï·ÅÄã×ß¡£;On vous avait bien dit que cette route était dangereuse, mais vous estimez néanmoins jouer de malchance. Les malandrins sont nombreux et armés, et ils vous demandent de vous acquitter d'un « droit de passage ».;Ihr wusstet, dass diese Straße gefährlich sein soll, dennoch fühlt Ihr Euch jetzt vom Glück verlassen. Ihr seid von bewaffneten Räubern umzingelt und die verlangen Wegezoll, bevor Ihr weitergehen dürft. ;;"Te dijeron que era un tramo de carretera sin ley, pero aun as?crees que has tenido bastante mala suerte de verte en esta situación. Los ladrones son muchos y van armados. Te exigen que les pagues un ""peaje"" para continuar el camino.";;;;;;;;;x
EVTOPTA_SoA_5029;¸øËûÃÇÇ®¡£;Payons?;Bezahlt sie.;;Pagar.;;;;;;;;;x
EVTOPTB_SoA_5029;µ¶½£²ÅÊÇÕâÈº»ìµ°Ó¦µÃµÄ£¡;Donnons ?ces vermines la seule chose qu'ils méritent? notre acier?;Gebt den Schurken das, was sie verdient haben - kalten Stahl!;;Darles a estos sinvergüenzas lo único que se merecen: ¡acero!;;;;;;;;;x
EVTDESC_SoA_5030;Õâ×ùÀÏÄ¾ÇÅÒÑ¾­³ĞÔØÁËĞí¶à³¯Ê¥Õß×ß¹ı¡£ÄãÒ»Ì¤ÉÏÕâ×ùÇÅ£¬Ëü¾Í·¢³ö¿ÉÒÉµÄ¸ÂÖ¨Éù¡£;Le vieux pont de bois a vu passer de nombreux pèlerins jusqu'?aujourd'hui. Mais lorsque vous posez le pied dessus, il émet un craquement inquiétant.;Über die alte Holzbrücke sind schon viele Pilger gezogen. Beim Betreten knarzt sie verdächtig.;;El viejo puente de madera ha soportado ya a numerosos peregrinos. A medida que caminas sobre él, cruje de forma sospechosa.;;;;;;;;;x
EVTOPTA_SoA_5030;Ã»Ê±¼äÍ£ÏÂÁË£¬ÎÒÏàĞÅËüÄÜ³ÅµÃ×¡¡£;Pas le temps de nous arrêter, il tiendra bien?;Jetzt nicht stehenbleiben, sie wird sicher halten.;;No hay tiempo para detenerse, estoy seguro de que aguantar?;;;;;;;;;x
EVTOPTB_SoA_5030;Í£ÏÂ°ïÖúĞŞÀíÕâ×ùÇÅ¡£;Arrêtons-nous et réparons-le.;Haltet an und helft bei der Reparatur.;;Detenerme y ayudar a repararlo.;;;;;;;;;x
EVTOPTC_SoA_5030;ÕâÀïµÄÈËÓ¦¸ÃµÃµ½Ò»×ùÊĞÇÅ¡£ÎÒ»á¸¶Ç®À´ĞŞ½¨µÄ¡£;Les pèlerins méritent un pont de pierre. Je paierai pour sa construction.;Diese Leute haben eine Brücke aus Stein verdient. Ich bezahle sie.;;Estas personas se merecen un puente de piedra. Lo pagar?;;;;;;;;;x
EVTDESC_SoA_5031;Äã³¹Ò¹ÄÑÃß£¬»ØÏë×ÅÄãµÄ³¯Ê¥Ö®ÂÃ¡£Õâ²»½öÊÇÒ»´ÎÈâÉíµÄÂÃĞĞ£¬¸üÊÇÒ»´ÎĞÄÁéµÄÂÃĞĞ¡£µ«ÊÇÄãÄÜÈ·¶¨ÕâĞÄÁéµÄÂÃÍ¾½«µ½´ïºÎ·½Âğ£¿»òÕß£¬ÄãÏ£ÍûÕâÂÃÍ¾ÓĞÒ»¸öÈ·¶¨µÄÖÕµãÂğ£¿;Allongé[Root.GetNoneE] dans l'herbe cette nuit-l? vous réfléchissez ?votre pèlerinage. C'est un voyage dans le monde, mais aussi un voyage intérieur. Mais en connaissez-vous la destination avec certitude? Cette certitude vous importe-t-elle?;Ihr liegt nachts wach und denkt über Eure Pilgerreise nach. Es ist eine seelische Wallfahrt ebenso wie eine körperliche, aber wisst Ihr wirklich, wohin diese Reise letztlich führt? Und wollt Ihr so genau wissen? ;;Te despiertas en mitad de la noche reflexionando sobre la peregrinación. Es un viaje interior, además de físico, pero ¿estás seguro del destino al que te llevar? ¿Acaso quieres saberlo?;;;;;;;;;x
EVTOPTA_SoA_5031;ĞÄÖ®ËùÓû£¬ĞÄÖ®ËùÍù¡£;L'esprit erre ?sa guise.;Der Geist wandert, wohin er will.;;La mente se pierde por derroteros desconocidos.;;;;;;;;;x
EVTOPTB_SoA_5031;ºÁÎŞÒÉÎÊ£¬ÖÕµã¾Í»¨ÔÚµØÍ¼ÉÏ¡£ÊÇÊ±ºòË¯¾õÁË£¡;Oui, tout est indiqu?sur la carte. Allons, il est temps de dormir?;Auf der Karte scheint alles klar. Zeit, eine Mütze Schlaf zu bekommen.;;Est?todo ah? en los mapas. ¡Es hora de dormir un poco!;;;;;;;;;x
EVTDESC_SoA_5032;×ß¹ıÁËÒ»¶ÎÂş³¤¶ø¹Âµ¥µÄÂ·Í¾£¬Äã¼ûµ½ÁËÒ»¸öÌÉÔÚË®¹µÀïµÄÈË¡£Ëû¿´ÆğÀ´±»ÈËÇÀ½Ù£¬»¹±»ºİºİµØ×áÁËÒ»¶Ù¡£;Alors que vous empruntez une longue route désolée, vous croisez un homme allong?sur le bas-côt? Il semble avoir ét?détrouss?et battu fort cruellement.;Ihr seid auf einer langen, einsamen Straße unterwegs. Plötzlich liegt vor Euch ein Mann im Straßengraben. Er ist offenbar ausgeraubt und übel zusammengeschlagen worden. ;;Viajando por un camino largo y solitario, te encuentra con un hombre tirado en la cuneta. Parece que le han robado y golpeado terriblemente.;;;;;;;;;x
EVTOPTA_SoA_5032;°ïËû°üÔúÉË¿Ú£¬´øËûÈ¥ÂÃµê²¢°ïËûµæÉÏÒ©Ç®¡£;Soignons ses blessures, accompagnons-le ?l'auberge et payons pour sa guérison.;Ihr verbindet seine Wunden, schafft ihn in eine Herberge und bezahlt für seine Pflege.;;Vendas sus heridas, le llevas hasta una posada y pagas por sus cuidados.;;;;;;;;;x
EVTOPTB_SoA_5032;±ğ¹ÜËû£¬ËûÃ»×¼ÒÑ¾­ËÀÁËÄØ¡£;Laissons-le, il est sûrement déj?mort.;Lasst ihn liegen, wahrscheinlich ist er ohnehin tot.;;Lo dejas, probablemente ya est?muerto.;;;;;;;;;x
EVTNAME_SoA_5033;ºéË®;L'inondation;Das Hochwasser;;La inundación;;;;;;;;;x
EVTDESC_SoA_5033;ÕâµØÇø½øÀ´ÒõÓêÃàÃà,ÄãÇ°Í¾Â·ÉÏµÄÉ½¹ÈÒÑÑÍ³É×ùºş.Ë®Î»ÈÔÔÚÉÏÕÇ,Äã¾ö¶¨Ôì¸ö·¤×Ó¶É¹ıÈ¥.µ±·¤×Ó¼¸½üÍê³ÉÊ±,Ò»»ïÅ©·ò¹ıÀ´¸æËßÄãËûÃÇÒ²ĞèÒª¶Éºş»Ø¼Ò.ËæÍ¬ËûÃÇµÄÊÇÒ»Ğ©´ÓºéË®ÖĞ¾ÈÏÂµÄÉüĞó.;La région a connu de fortes pluies dernièrement et la vallée que vous devez traverser est désormais un grand lac. Les eaux montent toujours et vous commencez ?construire un grand radeau afin de traverser. Alors que vous avez quasiment termin? des paysans se présentent et vous expliquent qu'ils doivent eux aussi traverser la vallée pour rentrer chez eux. Ils ont avec eux un bon nombre d'animaux qu'ils ont sauvés de l'inondation.;Es hat in den letzten Tagen stark geregnet, und das Tal, das Ihr durchqueren müsst, hat sich in einen See verwandelt. Das Wasser steigt weiter, und Ihr fangt an, ein Flo?zu bauen, um hinüber zu kommen. Als Ihr fast fertig seid, erscheinen ein paar Bauern und erklären, dass sie auch ans andere Ufer müssen, um nach Hause zu kommen. Sie haben Tiere bei sich, die sie vor den Fluten gerettet haben. ;;Ha habido fuertes lluvias en la zona últimamente y el valle que debes cruzar se ha transformado en un lago de tamaño considerable. Las aguas siguen creciendo, as?que empiezas a construir una gran balsa para cruzar. Cuando ya casi la has terminado, aparece un grupo de granjeros diciendo que también tienen que cruzar el valle para poder regresar a su hogar. Con ellos llevan una serie de animales que han rescatado de la inundación.;;;;;;;;;x
EVTOPTA_SoA_5033;ÈË»òÊŞ¶¼ÓëÎÒºÍÎÒµÄ·¤×ÓÎŞ¹Ø¡£;Ce radeau n'est pour personne d'autre, homme ou animal.;Ich lasse niemanden auf mein Flo? weder Mensch noch Tier.;;No compartir?mi balsa con nadie, sea hombre o bestia.;;;;;;;;;x
EVTOPTB_SoA_5033;´øÅ©ÃñºÍÕâĞ©¶¯Îï¹ıÈ¥¡£;Les paysans et leurs animaux peuvent venir.;Bring die Bauern mit all ihren Tieren;;Dejas subir a los granjeros junto con los animales.;;;;;;;;;x
EVTOPTC_SoA_5033;¸æËßËûÃÇÖ»ÄÜ´øÉÏÃ¨ºÍ¹·¡£;Que les paysans viennent, mais uniquement avec chiens et chats.;Sie sollen nur Hunde und Katzen mitnehmen.;;Solo dejas subir a gatos y perros.;;;;;;;;;x
noahs_ark_cats_dogs;ÔÙÒ²±ğÏÂÓêÀ²¡£;Espérons qu'il ne pleuvra plus.;Wenn blo?der Regen aufhörte.;;Es mejor que no llueva más.;;;;;;;;;x
EVTDESC_SoA_5034;°øÍí£¬Ò»Èº³¯Ê¥Õß³öÏÖÔÚÄãµÄÓªµØ¡£ËûÃÇ¿´ÆğÀ´ºÜÆ£±¹£¬Ò²Ã»Ê²Ã´¶«Î÷¿É³Ô¡£¶øÄãÒ²½öÓĞ¼¸ÌõÃæ°üºÍÏÌÓã¡£;Au camp cette nuit-l? un important groupe de pèlerins se présente. Ils voyagent depuis longtemps, n'ont plus rien ?manger et sont affamés. Dans vos provisions, vous n'avez qu'une demi-douzaine de miches de pain et quelques poissons.;Abends erscheint an Eurem Lagerplatz eine größere Pilgergruppe. Die Leute sind weit gewandert, haben Hunger und nichts zu essen. Ihr schaut in Eure Vorräte, aber ihr habt nur ein halbes Dutzend Brotlaibe und ein paar Fische dabei.;;De noche aparece en el campamento un gran grupo de peregrinos. Vienen desde lejos, tienen hambre y no les quedan alimentos. Echas un vistazo a tus provisiones, pero solo te quedan media docena de rebanadas de pan y algo de pescado.;;;;;;;;;x
EVTOPTA_SoA_5034;°ÑÊ³Îï·Ö¸ø´ó¼Ò£¬¶àÉÙÄÜÑ¹Ñ¹¶ö¡£;Partageons-les, c'est excellent pour soulager la faim.;Sie verteilen alles. Es ist mehr, als man glaubt.;;Lo compartes, hay más de lo que parece.;;;;;;;;;x
EVTOPTB_SoA_5034;±§Ç¸ÁË£¬ÕâµãÊ³Îï²»¹»¸øÄãÃÇ·ÖµÄ¡£;Il n'y en a malheureusement pas assez pour tout le monde.;Tut mir leid, es reicht nicht für alle.;;Lo siento, no hay suficiente para todos.;;;;;;;;;x
EVTDESC_SoA_5035;Äã×îºó¼¸ÈÕµÄÂÃÍ¾ÊÇÔÚº£ÉÏ¶È¹ıµÄ¡£´¬Ëæ×Åº£·ç»Î¶¯£¬Ë®ÊÖÃÇÔÚ¼×°åÉÏÃ¦Âµ×Å¡£Â½µØºÍ´¬ÉÏÊÇÈç´Ë²»Í¬£¬ÄãÌı×ÅËûÃÇ½Ğ×Å¡°ÓÒÏÏ¡±¡¢¡°´¬Î²¡±¡¢¡°¸éÇ³¡±...ÌìÖªµÀÊÇÊ²Ã´ÒâË¼¡£;Vous avez pass?ces derniers jours en mer. Le navire sur lequel vous voyagez se balance doucement au gr?du vent et les marins sont ?l'ouvrage.\nEn mer, tout est très différent. Tant de mots étranges. Bâbord? Poupe? Échouer? Quel étrange lexique...;Ihr habt die letzten paar Tage Eurer Reise auf einem Schiff verbracht. Es schaukelt sanft in der Brise, die Seeleute gehen ihrer Arbeit nach. An Bord eines Schiffes zu sein ist ganz anders als an Land - so viele fremde Dinge, so viele unbekannte Begriffe. Steuerbord? Achtern? Querab? Was bedeutet das alles? ;;Has pasado los últimos días del viaje en el mar. El barco en el que navegas se desplaza suavemente con la brisa, mientras los marineros se dedican a sus actividades. Estar a bordo es muy diferente a estar en tierra. Hay tantas palabras extrañas para llamar a las cosas. ¿Estribor? ¿Popa? ¿Varado? ¿Qu?significa todo esto?;;;;;;;;;x
EVTOPTA_SoA_5035;Ì«ÓĞÒâË¼ÁË£¬ÎÒµÃ¸Ï½ôÑ§Ñ§¡£;C'est fascinant. Une excellente opportunit?d'augmenter mes connaissances.;Faszinierend. Das muss ich lernen.;;Es fascinante. Tengo que aprovechar la ocasión para aprender.;;;;;;;;;x
EVTOPTB_SoA_5035;Õâ¶ÔÎÒÀ´ËµºÁÎŞÒâÒå£¬²»Èç°ÑÊ±¼äÓÃÓÚÆíµ»¡£;Ces choses sont inutiles. Il vaut mieux passer son temps ?prier.;Das geht mich nichts an. Ich werde in Ruhe beten.;;Esto no me concierne. Voy a dedicar mi tiempo a la oración.;;;;;;;;;x
EVTDESC_SoA_5036;Í¬ÆäËû³¯Ê¥ÕßÔÚºÓ±ßÔúÓª£¬Äã×¢Òâµ½Ò»Ğ©ÈËÕıÔÚÉÏÓÎĞŞÇÅ£¬¹ıÈ¥¿´µÄÊ±ºò£¬ÇÅ¹°ÒÑ¾­´îÁËÒ»°ë£¬¸ºÔğÈË¼ûÄãÈç´ËÓĞĞËÈ¤£¬¹ıÀ´ºÍÄãÁÄÆğÁËÕâ´ÎÓÃµ½µÄ½¨Ôì¼¼Êõ¡£;Alors que vous faites halte près d'un gu?en compagnie d'autres pèlerins, vous remarquez un groupe de bâtisseurs ?l'œuvre sur un nouveau pont en amont. Vous vous rendez jusqu'?eux et constatez que les arches du pont sont déj??moiti?terminées. Le maître d'œuvre remarque votre intérêt et vous propose de vous expliquer les techniques de construction utilisées.;Ihr macht mit anderen Pilgern zusammen Rast an einer Flussquerung. Ein Stück stromaufwärts wird eine neue Brücke gebaut. Ihr geht zu den Arbeitern hin und seht, dass die Bögen schon halb fertig sind. Der Baumeister bemerkt Euer Interesse, kommt zu Euch und bietet an, die Bauweise zu erklären.  ;;Te paras a acampar cerca de un vado junto con otros peregrinos cuando observas a un grupo de obreros que trabajan en la construcción de un nuevo puente río arriba. Te aproximas y ves que los arcos del puente ya están medio terminados. El maestro de obras se percata de tu interés y se acerca a ti para hablarte sobre las técnicas de construcción que están utilizando.;;;;;;;;;x
EVTOPTA_SoA_5036;ºÜºÃ£¬¸æËßÎÒ¸ü¶à¡£;Bien sûr, dites-m'en davantage.;Interessant. Erzählt mir mehr darüber.;;S? cuéntame más sobre ello.;;;;;;;;;x
EVTOPTB_SoA_5036;µñ³æĞ¡¼¼¡£;Les nobles construisent des châteaux. Ce travail-l?est bon pour les paysans.;Edelleute bauen Schlösser. Dies ist für Bauern. ;;Los nobles construyen castillos. Esto es para campesinos.;;;;;;;;;x
EVTDESC_SoA_5037;ÂÃ³ÌÂş³¤¶ø¼èĞÁ£¬Äã¸Ğµ½ÑüËá±³Í´£¬Àë¿ªÁË³Ç±¤µÄ³ø·¿Äã¶¼²»ÖªµÀÊ²Ã´ÄÜ³Ô£¬×î¸ÃËÀµÄÊÇÕâ´Ì¹ÇµÄº®Àä¡£Äã²»È·¶¨ÊÇ²»ÊÇÒªÍ£Ö¹Õâ´Î³¯Ê¥¡£;Le voyage est long et rude. Vos pieds vous font mal et votre dos ne se porte guère mieux. Les cuisines de votre château sont bien loin désormais et la nourriture ici est ?peine comestible. De plus, vous avez constamment froid. Se pourrait-il que les pèlerinages ne soient pas votre fort?;Die Reise ist lang und anstrengend. Füße und Rücken schmerzen furchtbar. Abseits der Schlossküchen ist das Essen kaum genießbar und außerdem ist Euch ständig kalt. Vielleicht ist diese Pilgerreise doch nichts für Euch? ;;El viaje es largo y difícil. Te duele la espalda y los pies. Lejos de las cocinas del castillo, la comida apenas es comestible y, además, tienes un frío continuo. ¿Tal vez peregrinar no sea lo tuyo?;;;;;;;;;x
EVTOPTA_SoA_5037;Ìì¸¸»á±£ÓÓÎÒ¡£;Ma foi m'aidera.;Mein Glaube bringt mich ans Ziel.;;La fe me guiar?;;;;;;;;;x
EVTOPTB_SoA_5037;Ò²ĞíÕâÊÇ¸ö»µÖ÷Òâ£¬ÎÒÒªÍ£ÏÂÀ´Ğª»á¶ù¡£;C'était peut-être une mauvaise idée. Je vais me reposer ici quelque temps.;Das war vielleicht doch keine gute Idee. Ich bleibe hier eine Weile und ruhe mich aus.;;Puede que no fuera buena idea. Me quedar?aqu?a descansar un poco.;;;;;;;;;x
EVTDESC_SoA_5038;³¯Ê¥µÄÂÃÍ¾ÖĞ£¬Äã¾­¹ıÒ»¸öĞ¡´å£¬Ò»¸öÀÏ¸¾¾¶Ö±×ß¹ıÀ´¡£ËıÖªµÀÄãÊÇ³¯Ê¥Õß£¬ËıµÄ¼ÒÀïÀëÄãÒªÈ¥µÄµØ·½ºÜ½ü£¬Ï£ÍûÄãÄÜ¸ø¼ÒÈËÉÓÒ»´ó±ÊÇ®¸ÄÉÆÉú»î¡£;Alors que vous traversez un petit village sur votre route, une vieille femme s'approche de vous. Elle a reconnu en vous le pèlerin et vous explique que sa fille et sa famille vivent non loin de votre destination. Les temps sont durs pour eux et elle vous demande de leur apporter une bourse remplie de pièces.;Auf dem Pilgerpfand geht Ihr durch ein kleines Dorf. Eine alte Frau kommt auf Euch zu. Sie hat Euch als Pilger erkannt und erklärt, dass ihre Tochter und Familie nahe an Eurem Ziel wohnt. Die Familie ist arm, und die Frau bittet Euch, ihr eine Geldbörse mit einem größeren Betrag zu überbringen;;Al atravesar una pequeña aldea en el camino de peregrinación, se te acerca una anciana. Te ha identificado como peregrino y te explica que su hija y su familia viven cerca de tu destino. Están pasando tiempos difíciles, por lo que te pide que les lleves una gran cartera con dinero.;;;;;;;;;x
EVTOPTA_SoA_5038;Ã»ÎÊÌâ£¬ÎÒÀÖÒâĞ§ÀÍ¡£;Bien sûr, je vous rendrai ce service.;Natürlich helfe ich euch.;;Por supuesto que la ayudar?;;;;;;;;;x
EVTOPTB_SoA_5038;Ã»ÎÊÌâ£¬ÎÒÀÖÒâĞ§ÀÍ£¨ÇÄÇÄµÄÌíÉÏ×Ô¼ºµÄÇ®£©¡£;Bien sûr, je vous rendrai ce service (et vous y ajoutez un peu d'argent de votre poche).;Natürlich helfe ich euch (und lege heimlich von meinem Geld etwas drauf).;;Por supuesto que la ayudar?(y a escondidas añades algo más de dinero tuyo).;;;;;;;;;x
EVTOPTC_SoA_5038;Ã»ÎÊÌâ£¬ÎÒÀÖÒâĞ§ÀÍ£¨ÆÛÆ­Ëı£¬°ÑÇ®¾İÎª¼ºÓĞ£©¡£;Bien sûr, je vous rendrai ce service (mentir et garder l'argent pour vous).;Natürlich helfe ich euch (und behalte das Geld).;;Por supuesto que la ayudar?(mientes y te quedas t?con el dinero).;;;;;;;;;x
EVTOPTD_SoA_5038;²»¹ØÎÒµÄÊÂ£¬ÀÏÌ«ÆÅ¡£;Ce ne sont pas mes affaires, vieille femme.;Damit habe ich nichts zu schaffen, Alte.;;Esto no es asunto mío, vieja bruja.;;;;;;;;;x
EVTDESC_SoA_5039;Ã¿ÍíÄã¶¼·¢ÏÖÓĞ¿ÅĞÇÁÁµÃ²»Í¬Ñ°³££¬ËüµÄÎ»ÖÃ²»Æ«²»ÒĞÕıºÃÔÚÄã³¯Ê¥µÄ·½Ïò¡£;Vous remarquez une étoile exceptionnellement brillante dans le ciel dégag? Vous la voyez toutes les nuits et sa position correspond plus ou moins au but de votre pèlerinage.;Ein Stern leuchtet ungewöhnlich hell am klaren Himmel. Ihr seht ihn jede Nacht, etwa in  der Richtung, in  der auch Euer Pilgerziel liegt. ;;Una estrella brilla con un resplandor especial en el cielo despejado. La ves cada noche, y su posición coincide más o menos con la dirección en la cual peregrinas.;;;;;;;;;x
EVTOPTA_SoA_5039;Ìì¸¸ÔÚÖ¸ÒıÎÒ¡£;Le Seigneur me montre le chemin.;Der Herr weist mir den Weg.;;El Señor me est?mostrando el camino.;;;;;;;;;x
EVTOPTB_SoA_5039;Ò»¿ÅĞÇĞÇ¶øÒÑ¡£;C'est une étoile, elle brille, et alors?;Ein heller Stern, na und?;;Es una estrella fulgurante, ¿y qu?;;;;;;;;;x
EVTNAME_SoA_5045;ÆïÊ¿µ½À´...;Des cavaliers approchent...;Reiter nähern sich...;;Se acercan jinetes...;;;;;;;;;x
EVTDESC_SoA_5045;°é×ÅÈçÀ×µÄÂíÌãÉù£¬³¯Ê¥ÕßÃÇ²»°²µÄ¿´×ÅÂşÌì·ÉÑïµÄ³¾ÍÁ¡£ËûÃÇÀ´µÄºÜ¿ì£¬¿ø¼×ï­ÁÁ£¬¸ÖÇ¹±ÊÍ¦¡£½ôÕÅµÄÆø·ÕÂûÑÓ¿ªÀ´£¬µÈ´ó¼Ò¿´µ½Ê¥ÆïÊ¿ÍÅµÄÆìÖÄ²ÅÊæÁËÒ»¿ÚÆø¡£ÆïÊ¿ÃÇÔÚ³¯Ê¥¶ÓÎéÇ°Í£ÏÂ£¬Ìá³öÒªÒ»Â·»¤ËÍ³¯Ê¥¶ÓÎé¡£;Vous entendez un bruit de sabots plus loin sur la route. Les pèlerins observent avec appréhension les nuages de poussière qui s'élèvent dans le ciel. Alors que les cavaliers se rapprochent, vous voyez le soleil se refléter sur leurs armures et sur leurs lances acérées. La tension monte mais retombe soudain lorsque vous voyez la bannière des chevaliers saints flottant au-dessus du groupe d'hommes en armures. Les chevaliers s'arrêtent devant les pèlerins et vous proposent gracieusement de vous escorter.;Der Donner von Hufen dröhnt über die Straße. Die Pilger blicken angespannt auf die sich nähernde Staubwolke. Als die Reiter zu erkennen sind, blitzt die Sonne auf Rüstungen und  stählernen Lanzenspitzen. Die Spannung steigt und löst sich schließlich in Erleichterung auf, als über den Rüstungen die Fahne der Heiligen Ritter zu erkennen ist. Die Reiter machen Halt und bieten an, die Pilger ein Stück zu begleiten. ;;Se oyen cascos que resuenan en la distancia. Los peregrinos miran con aprensión la creciente nube de polvo. A medida que se acercan los jinetes, sus armaduras de acero y sus lanzas con punta de metal reflejan la brillante luz del sol. Aumenta la tensión y luego se escucha un suspiro colectivo de alivio. Sobre la masa de hombres armados se distingue el estandarte de los santos caballeros. Los jinetes se detienen ante los peregrinos y se ofrecen con gentileza a acompañarte en el camino.;;;;;;;;;x
EVTOPTA_SoA_5045;ÔŞÃÀ [Root.Religion.GetRandomGodName]£¡ ¸ĞĞ»ËûÃÇµÄ»¤ËÍ£¡;Lou?soit [Root.Religion.GetRandomGodName]? Cette escorte est fort ?propos?;Gepriesen sei [Root.Religion.GetRandomGodName]! Eine hocherfreuliche Eskorte!;;¡Alabado sea [Root.Religion.GetRandomGodName]! ¡Una escolta muy bienvenida!;;;;;;;;;x
